id,latitude,longitude,description,classification,date,misc,type,country,location,reference,comments
4358,32.933075,-117.331764,Event desc here,secclass3,1/26/2013 1:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,SOLANA BEACH CA,using city record id:2310,sensorId - TBD,sensorName - TBD
4359,38.168835,-84.758026,Event desc here,secclass5,1/26/2013 1:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MIDWAY KY,using city record id:22470,sensorId - TBD,sensorName - TBD
4360,40.04428,-79.94739,Event desc here,secclass1,1/26/2013 1:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,LA BELLE PA,using city record id:9772,sensorId - TBD,sensorName - TBD
4361,30.932203,-85.09158,Event desc here,secclass4,1/26/2013 1:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,GREENWOOD FL,using city record id:1209,sensorId - TBD,sensorName - TBD
4362,40.271534,-75.330826,Event desc here,secclass1,1/26/2013 1:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,HILLTOWN PA,using city record id:21431,sensorId - TBD,sensorName - TBD
4363,40.036762,-99.35384,Event desc here,secclass4,1/26/2013 1:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,ALMA NE,using city record id:18921,sensorId - TBD,sensorName - TBD
4364,41.874424,-88.10755,Event desc here,secclass3,1/26/2013 2:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,WARRENVILLE IL,using city record id:20773,sensorId - TBD,sensorName - TBD
4365,40.1079,-79.77039,Event desc here,secclass3,1/26/2013 2:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,DONORA PA,using city record id:9421,sensorId - TBD,sensorName - TBD
4366,37.862854,-97.95759,Event desc here,secclass2,1/26/2013 2:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,PRETTY PRAIRIE KS,using city record id:12845,sensorId - TBD,sensorName - TBD
4367,34.193813,-101.76449,Event desc here,secclass1,1/26/2013 2:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,PLAINVIEW TX,using city record id:13438,sensorId - TBD,sensorName - TBD
4368,34.263027,-118.5006,Event desc here,secclass2,1/26/2013 2:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,CANOGA PARK CA,using city record id:11439,sensorId - TBD,sensorName - TBD
4369,40.72167,-73.74417,Event desc here,secclass5,1/26/2013 2:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,OZONE PARK NY,using city record id:10000,sensorId - TBD,sensorName - TBD
4370,43.731705,-75.46234,Event desc here,secclass3,1/26/2013 2:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,HARRISVILLE NY,using city record id:545,sensorId - TBD,sensorName - TBD
4371,39.92927,-87.079636,Event desc here,secclass3,1/26/2013 2:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ALAMO IN,using city record id:4746,sensorId - TBD,sensorName - TBD
4372,43.604736,-92.85593,Event desc here,secclass4,1/26/2013 3:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,WALTHAM MN,using city record id:7990,sensorId - TBD,sensorName - TBD
4373,35.295506,-92.94629,Event desc here,secclass3,1/26/2013 3:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ATKINS AR,using city record id:11519,sensorId - TBD,sensorName - TBD
4374,39.68331,-96.025764,Event desc here,secclass4,1/26/2013 3:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,CORNING KS,using city record id:23463,sensorId - TBD,sensorName - TBD
4375,38.627316,-90.39912,Event desc here,secclass4,1/26/2013 3:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ALLENTON MO,using city record id:525,sensorId - TBD,sensorName - TBD
4376,40.097736,-84.22635,Event desc here,secclass1,1/26/2013 3:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,BRADFORD OH,using city record id:1043,sensorId - TBD,sensorName - TBD
4377,40.07032,-82.00502,Event desc here,secclass1,1/26/2013 3:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,TRINWAY OH,using city record id:8097,sensorId - TBD,sensorName - TBD
4378,42.386112,-74.00815,Event desc here,secclass4,1/26/2013 3:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,FREEHOLD NY,using city record id:10138,sensorId - TBD,sensorName - TBD
4379,39.79808,-87.310814,Event desc here,secclass1,1/26/2013 3:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,BELLMORE IN,using city record id:1030,sensorId - TBD,sensorName - TBD
4380,36.26085,-80.49333,Event desc here,secclass4,1/26/2013 3:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,EAST BEND NC,using city record id:28013,sensorId - TBD,sensorName - TBD
4381,36.168518,-79.54248,Event desc here,secclass5,1/26/2013 3:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ALTAMAHAW NC,using city record id:4803,sensorId - TBD,sensorName - TBD
4382,41.51145,-85.084274,Event desc here,secclass2,1/26/2013 3:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ASHLEY IN,using city record id:2182,sensorId - TBD,sensorName - TBD
4383,36.742134,-80.513954,Event desc here,secclass4,1/26/2013 3:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,DUGSPUR VA,using city record id:10663,sensorId - TBD,sensorName - TBD
4384,43.391438,-73.16768,Event desc here,secclass5,1/26/2013 3:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,PAWLET VT,using city record id:19030,sensorId - TBD,sensorName - TBD
4385,44.475666,-75.418976,Event desc here,secclass1,1/26/2013 4:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,RENSSELAER FALLS NY,using city record id:8377,sensorId - TBD,sensorName - TBD
4386,31.2359,-97.19,Event desc here,secclass3,1/26/2013 4:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,BRUCEVILLE TX,using city record id:8462,sensorId - TBD,sensorName - TBD
4387,29.663069,-82.39734,Event desc here,secclass5,1/26/2013 4:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,GAINESVILLE FL,using city record id:11693,sensorId - TBD,sensorName - TBD
4388,42.99302,-95.32665,Event desc here,secclass5,1/26/2013 4:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,PETERSON IA,using city record id:24993,sensorId - TBD,sensorName - TBD
4389,40.051083,-75.7925,Event desc here,secclass4,1/26/2013 4:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MODENA PA,using city record id:19414,sensorId - TBD,sensorName - TBD
4390,34.774906,-104.64989,Event desc here,secclass2,1/26/2013 4:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,LA LOMA NM,using city record id:23481,sensorId - TBD,sensorName - TBD
4391,34.07817,-118.68726,Event desc here,secclass4,1/26/2013 4:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,AGOURA HILLS CA,using city record id:14123,sensorId - TBD,sensorName - TBD
4392,35.412167,-89.5228,Event desc here,secclass3,1/26/2013 4:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,MASON TN,using city record id:7711,sensorId - TBD,sensorName - TBD
4393,31.55102,-93.52155,Event desc here,secclass5,1/26/2013 5:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,MANY LA,using city record id:6845,sensorId - TBD,sensorName - TBD
4394,43.134983,-72.32907,Event desc here,secclass3,1/26/2013 5:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ACWORTH NH,using city record id:6795,sensorId - TBD,sensorName - TBD
4395,36.52604,-83.77928,Event desc here,secclass1,1/26/2013 5:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,SPEEDWELL TN,using city record id:5721,sensorId - TBD,sensorName - TBD
4396,32.03985,-92.25448,Event desc here,secclass1,1/26/2013 5:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,KELLY LA,using city record id:28202,sensorId - TBD,sensorName - TBD
4397,31.511162,-94.70102,Event desc here,secclass1,1/26/2013 5:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,ETOILE TX,using city record id:17443,sensorId - TBD,sensorName - TBD
4398,40.080475,-78.93799,Event desc here,secclass3,1/26/2013 5:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,WEST SALISBURY PA,using city record id:4881,sensorId - TBD,sensorName - TBD
4399,46.885376,-122.95705,Event desc here,secclass4,1/26/2013 5:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,LITTLEROCK WA,using city record id:3390,sensorId - TBD,sensorName - TBD
4400,43.23536,-90.95048,Event desc here,secclass1,1/26/2013 5:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MOUNT STERLING WI,using city record id:24689,sensorId - TBD,sensorName - TBD
4401,40.91727,-73.97227,Event desc here,secclass2,1/26/2013 6:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,HACKENSACK NJ,using city record id:4301,sensorId - TBD,sensorName - TBD
4402,39.11749,-87.308044,Event desc here,secclass2,1/26/2013 6:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,PAXTON IN,using city record id:1064,sensorId - TBD,sensorName - TBD
4403,32.62551,-93.45101,Event desc here,secclass4,1/26/2013 6:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,DOYLINE LA,using city record id:17242,sensorId - TBD,sensorName - TBD
4404,36.274986,-104.83503,Event desc here,secclass2,1/26/2013 6:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,MIAMI NM,using city record id:19598,sensorId - TBD,sensorName - TBD
4405,38.561653,-85.34393,Event desc here,secclass1,1/26/2013 6:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,PENDLETON KY,using city record id:16743,sensorId - TBD,sensorName - TBD
4406,34.735336,-89.39979,Event desc here,secclass3,1/26/2013 6:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,HOLLY SPRINGS MS,using city record id:7576,sensorId - TBD,sensorName - TBD
4407,34.269238,-90.23192,Event desc here,secclass3,1/26/2013 6:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,LAMBERT MS,using city record id:27833,sensorId - TBD,sensorName - TBD
4408,31.328009,-83.93495,Event desc here,secclass5,1/26/2013 6:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,DOERUN GA,using city record id:28802,sensorId - TBD,sensorName - TBD
4409,39.20279,-84.10232,Event desc here,secclass2,1/26/2013 7:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,NEWTONSVILLE OH,using city record id:20797,sensorId - TBD,sensorName - TBD
4410,32.889244,-109.78778,Event desc here,secclass5,1/26/2013 7:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,CENTRAL AZ,using city record id:8250,sensorId - TBD,sensorName - TBD
4411,35.277958,-99.12441,Event desc here,secclass3,1/26/2013 7:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,CORDELL OK,using city record id:23512,sensorId - TBD,sensorName - TBD
4412,40.931324,-72.62008,Event desc here,secclass1,1/26/2013 7:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SHELTER ISLAND HEIGHTS NY,using city record id:11020,sensorId - TBD,sensorName - TBD
4413,37.790936,-81.20646,Event desc here,secclass2,1/26/2013 7:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,HELEN WV,using city record id:16328,sensorId - TBD,sensorName - TBD
4414,47.32643,-123.011,Event desc here,secclass4,1/26/2013 7:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,ALLYN WA,using city record id:13132,sensorId - TBD,sensorName - TBD
4415,32.228653,-95.90257,Event desc here,secclass1,1/26/2013 7:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,ATHENS TX,using city record id:9913,sensorId - TBD,sensorName - TBD
4416,30.455662,-88.83177,Event desc here,secclass4,1/26/2013 7:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,DIBERVILLE MS,using city record id:26238,sensorId - TBD,sensorName - TBD
4417,40.65255,-74.35141,Event desc here,secclass1,1/26/2013 8:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,WESTFIELD NJ,using city record id:9628,sensorId - TBD,sensorName - TBD
4418,33.014492,-97.863205,Event desc here,secclass2,1/26/2013 8:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,WHITT TX,using city record id:23488,sensorId - TBD,sensorName - TBD
4419,37.896774,-111.34521,Event desc here,secclass1,1/26/2013 8:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,BRYCE CANYON UT,using city record id:10739,sensorId - TBD,sensorName - TBD
4420,45.08921,-91.089615,Event desc here,secclass5,1/26/2013 8:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,BOYD WI,using city record id:15599,sensorId - TBD,sensorName - TBD
4421,40.692802,-73.468475,Event desc here,secclass4,1/26/2013 8:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,LINDENHURST NY,using city record id:18873,sensorId - TBD,sensorName - TBD
4422,44.13077,-95.20722,Event desc here,secclass5,1/26/2013 8:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,JEFFERS MN,using city record id:197,sensorId - TBD,sensorName - TBD
4423,39.780304,-119.86793,Event desc here,secclass2,1/26/2013 8:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,SUN VALLEY NV,using city record id:21974,sensorId - TBD,sensorName - TBD
4424,33.9388,-118.81701,Event desc here,secclass4,1/26/2013 8:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MALIBU CA,using city record id:1224,sensorId - TBD,sensorName - TBD
4425,34.294727,-85.5473,Event desc here,secclass5,1/26/2013 8:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,GAYLESVILLE AL,using city record id:6877,sensorId - TBD,sensorName - TBD
4426,38.068024,-83.82456,Event desc here,secclass1,1/26/2013 9:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,OWINGSVILLE KY,using city record id:13520,sensorId - TBD,sensorName - TBD
4427,42.17307,-90.511826,Event desc here,secclass3,1/26/2013 9:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,MAQUOKETA IA,using city record id:11045,sensorId - TBD,sensorName - TBD
4428,37.845055,-88.96532,Event desc here,secclass4,1/26/2013 9:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,ZEIGLER IL,using city record id:25096,sensorId - TBD,sensorName - TBD
4429,38.629368,-77.2822,Event desc here,secclass2,1/26/2013 9:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,TRIANGLE VA,using city record id:8673,sensorId - TBD,sensorName - TBD
4430,40.339878,-76.80854,Event desc here,secclass5,1/26/2013 9:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,DAUPHIN PA,using city record id:15863,sensorId - TBD,sensorName - TBD
4431,37.606182,-122.39733,Event desc here,secclass5,1/26/2013 10:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,BRISBANE CA,using city record id:20916,sensorId - TBD,sensorName - TBD
4432,42.414978,-71.1492,Event desc here,secclass3,1/26/2013 10:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MELROSE MA,using city record id:20338,sensorId - TBD,sensorName - TBD
4433,33.933712,-118.23241,Event desc here,secclass3,1/26/2013 10:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,SOUTH GATE CA,using city record id:30046,sensorId - TBD,sensorName - TBD
4434,30.458958,-90.36187,Event desc here,secclass3,1/26/2013 10:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,PONCHATOULA LA,using city record id:28632,sensorId - TBD,sensorName - TBD
4435,40.715782,-74.54075,Event desc here,secclass3,1/26/2013 10:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,GREEN VILLAGE NJ,using city record id:16615,sensorId - TBD,sensorName - TBD
4436,42.532394,-71.55141,Event desc here,secclass1,1/26/2013 10:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,BEDFORD MA,using city record id:29203,sensorId - TBD,sensorName - TBD
4437,40.53502,-75.88229,Event desc here,secclass4,1/26/2013 10:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,TOPTON PA,using city record id:23149,sensorId - TBD,sensorName - TBD
4438,34.06297,-117.87321,Event desc here,secclass4,1/26/2013 10:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,GLENDORA CA,using city record id:5106,sensorId - TBD,sensorName - TBD
4439,37.162727,-82.69923,Event desc here,secclass3,1/26/2013 10:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,POUND VA,using city record id:19964,sensorId - TBD,sensorName - TBD
4440,41.887676,-77.82736,Event desc here,secclass4,1/26/2013 10:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,ULYSSES PA,using city record id:12923,sensorId - TBD,sensorName - TBD
4441,42.578773,-85.51883,Event desc here,secclass5,1/26/2013 11:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SHELBYVILLE MI,using city record id:10111,sensorId - TBD,sensorName - TBD
4442,37.38286,-83.108116,Event desc here,secclass1,1/26/2013 11:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,EMMALENA KY,using city record id:15402,sensorId - TBD,sensorName - TBD
4443,41.026875,-80.57683,Event desc here,secclass3,1/26/2013 11:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,NEW SPRINGFIELD OH,using city record id:11917,sensorId - TBD,sensorName - TBD
4444,43.75053,-88.19968,Event desc here,secclass4,1/26/2013 11:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,SAINT CLOUD WI,using city record id:23444,sensorId - TBD,sensorName - TBD
4445,42.32197,-73.945305,Event desc here,secclass2,1/26/2013 11:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,EARLTON NY,using city record id:18567,sensorId - TBD,sensorName - TBD
4446,46.49186,-112.55714,Event desc here,secclass1,1/26/2013 11:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,DEER LODGE MT,using city record id:25851,sensorId - TBD,sensorName - TBD
4447,37.536316,-122.140114,Event desc here,secclass2,1/26/2013 11:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,HAYWARD CA,using city record id:26570,sensorId - TBD,sensorName - TBD
4448,35.05681,-82.58735,Event desc here,secclass2,1/26/2013 12:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,CEDAR MOUNTAIN NC,using city record id:17139,sensorId - TBD,sensorName - TBD
4449,44.014984,-97.21745,Event desc here,secclass2,1/26/2013 12:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,WINFRED SD,using city record id:15411,sensorId - TBD,sensorName - TBD
4450,32.162125,-90.14151,Event desc here,secclass4,1/26/2013 12:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,STAR MS,using city record id:16962,sensorId - TBD,sensorName - TBD
4451,60.071583,-151.71356,Event desc here,secclass2,1/26/2013 12:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,TYONEK AK,using city record id:25812,sensorId - TBD,sensorName - TBD
4452,47.253925,-100.32257,Event desc here,secclass5,1/26/2013 12:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,WING ND,using city record id:22496,sensorId - TBD,sensorName - TBD
4453,39.647995,-85.148,Event desc here,secclass2,1/26/2013 12:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,BENTONVILLE IN,using city record id:4289,sensorId - TBD,sensorName - TBD
4454,43.656525,-71.32078,Event desc here,secclass4,1/26/2013 12:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,TAMWORTH NH,using city record id:25241,sensorId - TBD,sensorName - TBD
4455,43.243385,-77.14252,Event desc here,secclass1,1/26/2013 12:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SODUS NY,using city record id:9253,sensorId - TBD,sensorName - TBD
4456,37.384243,-81.581894,Event desc here,secclass3,1/26/2013 12:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,CRUMPLER WV,using city record id:17203,sensorId - TBD,sensorName - TBD
4457,29.548471,-94.97852,Event desc here,secclass5,1/26/2013 12:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,DICKINSON TX,using city record id:24884,sensorId - TBD,sensorName - TBD
4458,44.742287,-84.01996,Event desc here,secclass2,1/26/2013 13:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,FAIRVIEW MI,using city record id:26347,sensorId - TBD,sensorName - TBD
4459,42.4761,-93.71278,Event desc here,secclass1,1/26/2013 13:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,BLAIRSBURG IA,using city record id:15164,sensorId - TBD,sensorName - TBD
4460,31.343296,-103.60059,Event desc here,secclass2,1/26/2013 13:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,BALMORHEA TX,using city record id:28797,sensorId - TBD,sensorName - TBD
4461,40.423954,-74.46176,Event desc here,secclass4,1/26/2013 13:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,KENDALL PARK NJ,using city record id:14670,sensorId - TBD,sensorName - TBD
4462,39.58321,-74.62556,Event desc here,secclass3,1/26/2013 13:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,LEEDS POINT NJ,using city record id:22762,sensorId - TBD,sensorName - TBD
4463,42.896126,-94.26439,Event desc here,secclass3,1/26/2013 13:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,BRADGATE IA,using city record id:5013,sensorId - TBD,sensorName - TBD
4464,34.57892,-83.41927,Event desc here,secclass4,1/26/2013 13:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,CLARKESVILLE GA,using city record id:23804,sensorId - TBD,sensorName - TBD
4465,33.81924,-80.08757,Event desc here,secclass1,1/26/2013 13:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,TURBEVILLE SC,using city record id:23980,sensorId - TBD,sensorName - TBD
4466,31.984531,-96.80032,Event desc here,secclass3,1/26/2013 13:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,FROST TX,using city record id:3629,sensorId - TBD,sensorName - TBD
4467,43.186195,-76.15363,Event desc here,secclass2,1/26/2013 13:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,LIVERPOOL NY,using city record id:5963,sensorId - TBD,sensorName - TBD
4468,34.404594,-81.09973,Event desc here,secclass2,1/26/2013 13:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,MONTICELLO SC,using city record id:19684,sensorId - TBD,sensorName - TBD
4469,40.557907,-82.71784,Event desc here,secclass3,1/26/2013 13:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,MOUNT GILEAD OH,using city record id:2097,sensorId - TBD,sensorName - TBD
4470,43.096855,-95.67505,Event desc here,secclass4,1/26/2013 13:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,PRIMGHAR IA,using city record id:6333,sensorId - TBD,sensorName - TBD
4471,43.797123,-97.58705,Event desc here,secclass5,1/26/2013 13:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,CANOVA SD,using city record id:20630,sensorId - TBD,sensorName - TBD
4472,39.64603,-75.8912,Event desc here,secclass1,1/26/2013 14:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,ELK MILLS MD,using city record id:8346,sensorId - TBD,sensorName - TBD
4473,47.809074,-104.697365,Event desc here,secclass3,1/26/2013 14:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,LAMBERT MT,using city record id:27841,sensorId - TBD,sensorName - TBD
4474,34.805687,-92.17828,Event desc here,secclass1,1/26/2013 14:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SHERWOOD AR,using city record id:5746,sensorId - TBD,sensorName - TBD
4475,38.330566,-120.80485,Event desc here,secclass2,1/26/2013 14:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,AMADOR CITY CA,using city record id:28155,sensorId - TBD,sensorName - TBD
4476,47.872997,-100.35586,Event desc here,secclass3,1/26/2013 14:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,ANAMOOSE ND,using city record id:10624,sensorId - TBD,sensorName - TBD
4477,37.247997,-88.712524,Event desc here,secclass1,1/26/2013 14:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,METROPOLIS IL,using city record id:13182,sensorId - TBD,sensorName - TBD
4478,34.530796,-90.44009,Event desc here,secclass3,1/26/2013 14:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype1,US,LULA MS,using city record id:21973,sensorId - TBD,sensorName - TBD
4479,40.565777,-79.281334,Event desc here,secclass2,1/26/2013 14:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,WEST LEBANON PA,using city record id:29997,sensorId - TBD,sensorName - TBD
4480,29.759548,-84.85124,Event desc here,secclass2,1/26/2013 14:59,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,EASTPOINT FL,using city record id:9469,sensorId - TBD,sensorName - TBD
4481,40.097145,-91.65227,Event desc here,secclass1,1/26/2013 15:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,EWING MO,using city record id:26134,sensorId - TBD,sensorName - TBD
4482,39.806385,-88.21214,Event desc here,secclass5,1/26/2013 15:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,TUSCOLA IL,using city record id:8131,sensorId - TBD,sensorName - TBD
4483,42.24031,-71.9819,Event desc here,secclass4,1/26/2013 15:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,EAST BROOKFIELD MA,using city record id:10430,sensorId - TBD,sensorName - TBD
4484,28.59244,-81.57725,Event desc here,secclass3,1/26/2013 15:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype4,US,OCOEE FL,using city record id:23144,sensorId - TBD,sensorName - TBD
4485,44.841454,-94.10062,Event desc here,secclass5,1/26/2013 15:19,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype5,US,LESTER PRAIRIE MN,using city record id:3073,sensorId - TBD,sensorName - TBD
4486,41.573948,-72.84399,Event desc here,secclass2,1/26/2013 15:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,BERLIN CT,using city record id:19037,sensorId - TBD,sensorName - TBD
4487,45.00306,-113.78474,Event desc here,secclass4,1/26/2013 15:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype2,US,LEADORE ID,using city record id:18007,sensorId - TBD,sensorName - TBD
4488,29.919218,-90.3937,Event desc here,secclass2,1/26/2013 15:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,DES ALLEMANDS LA,using city record id:25328,sensorId - TBD,sensorName - TBD
4489,35.16677,-91.689445,Event desc here,secclass2,1/26/2013 15:39,http://www.youtube.com/watch?v=oHg5SJYRHA0,evtype3,US,SEARCY AR,using city record id:25116,sensorId - TBD,sensorName - TBD
